dispnum3,styear,endyear,outcome,settle,hiact,hostlev,maxdur,mindur,numa,numb,conttype,a_ccode,a_styear,a_endyear,a_revstate,a_revtype1,a_revtype2,a_milex,a_milper,a_irst,a_pec,a_tpop,a_upop,a_cinc,b_ccode,b_styear,b_endyear,b_revstate,b_revtype1,b_revtype2,b_milex,b_milper,b_irst,b_pec,b_tpop,b_upop,b_cinc
1600,1866,1866,5,3,7,3,31,1,1,1,1,145,1866,1866,1,1,-9,-9.0,2.0,0.0,0.0,1275.0,0.0,0.0004185,160,1866,1866,1,1,-9,-9.0,15.0,0.0,182.0,1616.0,169.0,0.0026791
1714,1866,1866,5,3,7,3,5,5,1,1,0,2,1866,1866,1,2,-9,17821.0,77.0,1225.0,26846.0,36538.0,3452.0,0.0981717,230,1866,1866,0,0,-9,4987.0,107.0,39.0,922.0,15980.0,901.0,0.0204372
1575,1868,1869,5,1,17,4,80,80,1,1,2,350,1868,1869,1,2,-9,346.0,16.0,0.0,52.5,1441.0,0.0,0.00139605,640,1868,1869,0,0,-9,4738.5,138.0,10.0,58.5,33595.0,791.0,0.023195550000000002
1575,1868,1869,5,1,17,4,80,80,1,1,1,350,1868,1869,1,2,-9,346.0,16.0,0.0,52.5,1441.0,0.0,0.00139605,640,1868,1869,0,0,-9,4738.5,138.0,10.0,58.5,33595.0,791.0,0.023195550000000002
1532,1869,1869,5,3,7,3,30,1,1,1,0,2,1869,1869,1,2,-9,16559.0,52.0,1739.0,35983.0,39051.0,3949.0,0.1080056,41,1869,1869,0,0,-9,-9.0,4.0,0.0,0.0,592.0,0.0,0.0003456
220,1870,1870,4,3,10,3,73,73,3,1,0,220,1870,1870,1,2,-9,59066.0,452.0,1178.0,18950.0,38440.0,3342.0,0.1273982,710,1870,1870,0,0,-9,-9.0,1000.0,10.0,0.0,346694.0,-9.0,0.1706882
3642,1870,1871,1,2,17,4,365,305,1,1,1,365,1870,1871,1,1,-9,21151.0,751.5,359.0,1791.5,84950.0,1773.0,0.0807787,710,1870,1871,0,0,-9,-9.0,1000.0,10.0,0.0,347685.5,-9.0,0.16220305000000002
2721,1871,1872,6,1,14,4,185,185,1,1,2,365,1871,1872,1,1,-9,23766.5,795.5,379.5,2100.0,86000.0,1919.0,0.08928755,740,1871,1872,0,0,-9,1257.0,18.5,0.0,11.5,34708.5,2101.0,0.021116950000000002
2721,1871,1872,6,1,14,4,185,185,1,1,3,365,1871,1872,1,1,-9,23766.5,795.5,379.5,2100.0,86000.0,1919.0,0.08928755,740,1871,1872,0,0,-9,1257.0,18.5,0.0,11.5,34708.5,2101.0,0.021116950000000002
3247,1871,1872,1,2,14,4,215,155,1,1,1,365,1871,1872,1,1,-9,23766.5,795.5,379.5,2100.0,86000.0,1919.0,0.08928755,710,1871,1872,0,0,-9,-9.0,1000.0,10.0,0.0,349673.5,-9.0,0.16101915
1527,1872,1872,6,1,10,3,71,41,1,1,1,140,1872,1872,1,1,-9,2763.0,31.0,0.0,249.0,10099.0,407.0,0.0090675,160,1872,1872,1,1,-9,115.0,6.0,0.0,240.0,1963.0,200.0,0.002065
256,1873,1873,3,1,15,4,11,11,1,2,0,230,1873,1873,1,2,-9,10056.0,100.0,43.0,1325.0,16030.0,781.0,0.0239106,2,1873,1873,0,0,-9,15014.0,43.0,2602.0,53674.0,43006.0,4667.0,0.1162688
256,1873,1873,3,1,15,4,11,11,1,2,0,230,1873,1873,1,2,-9,10056.0,100.0,43.0,1325.0,16030.0,781.0,0.0239106,200,1873,1873,0,0,-9,20867.0,252.0,6671.0,117821.0,32177.0,7688.0,0.2324554
1508,1873,1873,5,3,17,4,69,69,1,1,1,155,1873,1873,1,1,-9,711.0,5.0,0.0,86.0,2009.0,126.0,0.0021311,160,1873,1873,1,1,-9,175.0,7.0,0.0,233.0,2017.0,207.0,0.0021499
1547,1873,1873,5,3,12,3,42,42,1,1,1,2,1873,1873,1,2,-9,15014.0,43.0,2602.0,53674.0,43006.0,4667.0,0.1162688,70,1873,1873,0,0,-9,2087.0,20.0,0.0,91.0,9452.0,242.0,0.0063916
2199,1873,1873,5,3,1,2,30,1,1,1,5,740,1873,1873,1,2,-9,1889.0,40.0,0.0,16.0,34985.0,2135.0,0.0223603,710,1873,1873,0,0,-9,-9.0,1000.0,10.0,0.0,352674.0,-9.0,0.1667051
2199,1873,1873,5,3,1,2,30,1,1,1,4,740,1873,1873,1,2,-9,1889.0,40.0,0.0,16.0,34985.0,2135.0,0.0223603,710,1873,1873,0,0,-9,-9.0,1000.0,10.0,0.0,352674.0,-9.0,0.1667051
1489,1874,1874,4,1,16,4,231,231,1,1,4,740,1874,1874,1,2,-9,2283.0,41.0,3.0,223.0,35154.0,2156.0,0.0227361,710,1874,1874,0,0,-9,-9.0,1000.0,10.0,0.0,354690.0,-9.0,0.1682995
1489,1874,1874,4,1,16,4,231,231,1,1,5,740,1874,1874,1,2,-9,2283.0,41.0,3.0,223.0,35154.0,2156.0,0.0227361,710,1874,1874,0,0,-9,-9.0,1000.0,10.0,0.0,354690.0,-9.0,0.1682995
1526,1874,1874,5,3,7,3,1,1,1,1,1,140,1874,1874,1,4,-9,3182.0,34.0,0.0,237.0,10486.0,480.0,0.0096328,160,1874,1874,0,0,-9,115.0,7.0,0.0,253.0,2073.0,216.0,0.0021266
1545,1875,1875,5,1,12,3,84,84,1,1,1,2,1875,1875,1,2,-9,11720.0,38.0,2057.0,52194.0,45073.0,5064.0,0.1069647,70,1875,1875,0,0,-9,2185.0,22.0,10.0,96.0,9608.0,249.0,0.0066227
2044,1875,1876,6,1,7,3,259,259,1,1,1,160,1875,1875,1,4,-9,90.0,7.0,0.0,263.0,2132.0,224.0,0.0021031,140,1875,1875,0,0,-9,3075.0,24.0,0.0,258.0,10687.0,520.0,0.0092427
2200,1875,1875,4,3,14,4,287,257,1,1,5,740,1875,1875,1,1,-9,1957.0,41.0,2.0,593.0,35316.0,2177.0,0.0222555,710,1875,1875,0,0,-9,-9.0,1000.0,10.0,0.0,356718.0,-9.0,0.166604
2200,1875,1875,4,3,14,4,287,257,1,1,4,740,1875,1875,1,1,-9,1957.0,41.0,2.0,593.0,35316.0,2177.0,0.0222555,710,1875,1875,0,0,-9,-9.0,1000.0,10.0,0.0,356718.0,-9.0,0.166604
2320,1875,1875,5,3,14,4,245,185,1,1,1,145,1875,1875,1,1,-9,-9.0,3.0,0.0,0.0,1398.0,0.0,0.000478,135,1875,1875,1,1,-9,-9.0,10.0,0.0,0.0,2684.0,100.0,0.0017281
1533,1876,1876,1,2,20,5,85,57,1,1,1,90,1876,1876,1,3,-9,-9.0,3.0,0.0,0.0,581.0,0.0,0.0002735,92,1876,1876,0,0,-9,164.0,1.0,0.0,0.0,555.0,0.0,0.0002963
1633,1876,1876,5,3,15,4,98,98,1,1,1,155,1876,1876,1,1,-9,544.0,4.0,0.0,95.0,2097.0,140.0,0.0018039,160,1876,1876,1,1,-9,100.0,10.0,0.0,270.0,2192.0,233.0,0.0022106
1750,1876,1876,4,3,7,3,25,25,1,1,0,200,1876,1876,1,2,-9,22307.0,244.0,6661.0,120198.0,33200.0,8315.0,0.2349572,640,1876,1876,0,0,-9,19710.0,411.0,10.0,87.0,34237.0,852.0,0.044463
3322,1876,1876,5,3,1,2,1,1,3,1,0,255,1876,1876,1,2,-9,18168.0,429.0,1615.0,38951.0,43057.0,2667.0,0.0987249,640,1876,1876,0,0,-9,19710.0,411.0,10.0,87.0,34237.0,852.0,0.044463
3322,1876,1876,5,3,1,2,1,1,3,1,1,365,1876,1876,1,2,-9,34424.0,859.0,443.0,3298.0,91400.0,2521.0,0.1015464,640,1876,1876,0,0,-9,19710.0,411.0,10.0,87.0,34237.0,852.0,0.044463
3322,1876,1876,5,3,1,2,1,1,3,1,5,365,1876,1876,1,2,-9,34424.0,859.0,443.0,3298.0,91400.0,2521.0,0.1015464,640,1876,1876,0,0,-9,19710.0,411.0,10.0,87.0,34237.0,852.0,0.044463
3322,1876,1876,5,3,1,2,1,1,3,1,1,300,1876,1876,1,2,-9,10838.0,278.0,400.0,7331.0,36708.0,1405.0,0.0440072,640,1876,1876,0,0,-9,19710.0,411.0,10.0,87.0,34237.0,852.0,0.044463
187,1876,1878,1,1,20,5,458,458,1,1,5,365,1876,1878,1,2,-9,57132.666666666664,970.66666666666663,420.33333333333331,3633.3333333333335,92200.0,2657.3333333333335,0.12138013333333332,640,1876,1878,0,0,-9,6564.0,402.66666666666669,10.0,87.333333333333329,34323.0,863.33333333333337,0.034915066666666668
187,1876,1878,1,1,20,5,458,458,1,1,1,365,1876,1878,1,2,-9,57132.666666666664,970.66666666666663,420.33333333333331,3633.3333333333335,92200.0,2657.3333333333335,0.12138013333333332,640,1876,1878,0,0,-9,6564.0,402.66666666666669,10.0,87.333333333333329,34323.0,863.33333333333337,0.034915066666666668
1544,1876,1878,5,3,17,4,827,827,1,1,1,2,1876,1878,1,2,-9,10396.666666666666,37.0,2112.3333333333335,54474.0,47140.666666666664,5498.0,0.10497156666666667,70,1876,1878,0,0,-9,1947.6666666666665,22.0,10.0,101.0,9792.0,256.66666666666669,0.0057937000000000006
1574,1877,1877,5,3,7,3,120,63,1,1,1,350,1877,1877,1,1,-9,345.0,25.0,0.0,66.0,1628.0,100.0,0.0020413,640,1877,1877,0,0,-9,-9.0,461.0,10.0,86.0,34323.0,863.0,0.0335974
1574,1877,1877,5,3,7,3,120,63,1,1,2,350,1877,1877,1,1,-9,345.0,25.0,0.0,66.0,1628.0,100.0,0.0020413,640,1877,1877,0,0,-9,-9.0,461.0,10.0,86.0,34323.0,863.0,0.0335974
307,1877,1878,4,1,7,3,404,404,1,1,0,200,1877,1878,1,2,-9,25488.5,256.0,6599.0,120499.0,33759.5,8647.0,0.2307367,365,1877,1878,0,0,-9,68487.0,1026.5,409.0,3801.0,92600.0,2725.5,0.131297
1510,1878,1878,5,1,15,4,43,43,1,1,1,155,1878,1878,1,1,-9,-9.0,5.0,0.0,96.0,2181.0,166.0,0.0016941,160,1878,1878,1,1,-9,974.0,10.0,0.0,269.0,2320.0,252.0,0.0029395
1573,1878,1878,5,3,18,4,51,51,1,1,1,350,1878,1878,1,1,-9,498.0,13.0,0.0,70.0,1655.0,101.0,0.001692,640,1878,1878,0,0,-9,-9.0,336.0,10.0,89.0,34409.0,875.0,0.0266848
1573,1878,1878,5,3,18,4,51,51,1,1,2,350,1878,1878,1,1,-9,498.0,13.0,0.0,70.0,1655.0,101.0,0.001692,640,1878,1878,0,0,-9,-9.0,336.0,10.0,89.0,34409.0,875.0,0.0266848
1518,1878,1883,1,2,20,5,1808,1808,1,2,1,155,1878,1883,1,1,-9,131.83333333333334,10.166666666666668,0.0,122.33333333333334,2292.666666666667,208.83333333333334,0.0021099333333333332,145,1878,1880,1,1,-9,137.66666666666666,4.3333333333333348,0.0,0.0,1456.3333333333333,0.0,0.0006499
1518,1878,1883,1,2,20,5,1808,1808,1,2,1,155,1878,1883,1,1,-9,131.83333333333331,10.166666666666664,0.0,122.33333333333331,2292.6666666666665,208.83333333333334,0.0021099333333333323,135,1879,1883,1,1,-9,-9.0,-0.39999999999999991,0.0,0.0,2754.2,104.6,0.0014218199999999999
1511,1879,1879,6,1,14,4,47,17,1,1,1,160,1879,1879,1,1,-9,896.0,8.0,0.0,305.0,2387.0,262.0,0.0030104,155,1879,1879,1,1,-9,-9.0,5.0,0.0,97.0,2224.0,182.0,0.0017914
2201,1879,1879,1,2,14,4,180,180,1,1,5,740,1879,1879,1,1,-9,1670.0,44.0,6.0,964.0,36464.0,2261.0,0.021155,710,1879,1879,0,0,-9,-9.0,1000.0,10.0,0.0,364944.0,-9.0,0.1635744
2201,1879,1879,1,2,14,4,180,180,1,1,4,740,1879,1879,1,1,-9,1670.0,44.0,6.0,964.0,36464.0,2261.0,0.021155,710,1879,1879,0,0,-9,-9.0,1000.0,10.0,0.0,364944.0,-9.0,0.1635744
1543,1880,1880,6,1,7,3,29,1,1,1,1,2,1880,1880,1,2,-9,11414.0,38.0,3896.0,76969.0,50262.0,6211.0,0.1254597,70,1880,1880,0,0,-9,1666.0,25.0,10.0,116.0,10073.0,268.0,0.005887
141,1880,1881,4,1,10,3,264,264,7,1,1,365,1880,1880,1,2,-9,30408.0,909.0,449.0,5222.0,97700.0,3101.0,0.1044881,640,1880,1881,0,0,-9,5179.0,201.0,10.0,101.5,25394.0,686.5,0.02046175
141,1880,1881,4,1,10,3,264,264,7,1,5,365,1880,1880,1,2,-9,30408.0,909.0,449.0,5222.0,97700.0,3101.0,0.1044881,640,1880,1881,0,0,-9,5179.0,201.0,10.0,101.5,25394.0,686.5,0.02046175
141,1880,1881,4,1,10,3,264,264,7,1,0,255,1880,1880,1,2,-9,19397.0,430.0,2468.0,47298.0,45093.0,3142.0,0.1056078,640,1880,1881,0,0,-9,5179.0,201.0,10.0,101.5,25394.0,686.5,0.02046175
141,1880,1881,4,1,10,3,264,264,7,1,1,300,1880,1880,1,2,-9,10314.0,273.0,464.0,8767.0,38960.0,1560.0,0.0439186,640,1880,1881,0,0,-9,5179.0,201.0,10.0,101.5,25394.0,686.5,0.02046175
141,1880,1881,4,1,10,3,264,264,7,1,2,350,1880,1881,1,2,-9,369.5,47.0,0.0,79.0,1713.5,102.0,0.00289135,640,1880,1881,0,0,-9,5179.0,201.0,10.0,101.5,25394.0,686.5,0.02046175
141,1880,1881,4,1,10,3,264,264,7,1,1,350,1880,1881,1,2,-9,369.5,47.0,0.0,79.0,1713.5,102.0,0.00289135,640,1880,1881,0,0,-9,5179.0,201.0,10.0,101.5,25394.0,686.5,0.02046175
141,1880,1881,4,1,10,3,264,264,7,1,4,325,1880,1880,1,2,-9,8872.0,167.0,17.0,1851.0,28210.0,2368.0,0.0321662,640,1880,1881,0,0,-9,5179.0,201.0,10.0,101.5,25394.0,686.5,0.02046175
141,1880,1881,4,1,10,3,264,264,7,1,0,200,1880,1881,1,2,-9,21899.0,247.5,8074.0,134654.0,34778.5,9351.5,0.21747395,640,1880,1881,0,0,-9,5179.0,201.0,10.0,101.5,25394.0,686.5,0.02046175
141,1880,1881,4,1,10,3,264,264,7,1,0,220,1880,1880,1,2,-9,32816.0,544.0,1725.0,28738.0,37450.0,3761.0,0.1083109,640,1880,1881,0,0,-9,5179.0,201.0,10.0,101.5,25394.0,686.5,0.02046175
228,1881,1881,3,3,7,3,184,124,1,1,0,640,1881,1881,1,2,-9,5613.0,251.0,10.0,105.0,25459.0,690.0,0.0223994,220,1881,1881,0,0,-9,36993.0,578.0,1886.0,29421.0,37590.0,3829.0,0.1105362
1637,1881,1881,3,3,7,3,212,152,1,2,0,200,1881,1881,1,1,-9,22350.0,247.0,8275.0,138269.0,34934.0,9474.0,0.2164771,2,1881,1881,0,0,-9,11973.0,38.0,4211.0,81416.0,51542.0,6494.0,0.1264246
1637,1881,1881,3,3,7,3,212,152,1,2,0,200,1881,1881,1,1,-9,22350.0,247.0,8275.0,138269.0,34934.0,9474.0,0.2164771,101,1881,1881,0,0,-9,-9.0,2.0,0.0,0.0,2075.0,0.0,0.0005595
507,1882,1882,5,3,7,3,54,54,1,1,0,220,1882,1882,1,1,-9,39695.0,588.0,2039.0,31011.0,37730.0,3891.0,0.1116411,710,1882,1882,0,0,-9,-9.0,1000.0,20.0,38.0,371239.0,-9.0,0.1605135
1531,1882,1882,6,1,1,2,1,1,1,1,0,2,1882,1882,1,2,-9,13040.0,38.0,4697.0,91087.0,52821.0,6789.0,0.1310108,41,1882,1882,0,0,-9,242.0,7.0,0.0,0.0,814.0,0.0,0.0006321
1571,1882,1882,5,1,17,4,61,2,1,1,1,640,1882,1882,1,1,-9,-9.0,241.0,10.0,109.0,25590.0,697.0,0.0200354,350,1882,1882,0,0,-9,662.0,32.0,0.0,85.0,1747.0,103.0,0.0025742
1571,1882,1882,5,1,17,4,61,2,1,1,2,640,1882,1882,1,1,-9,-9.0,241.0,10.0,109.0,25590.0,697.0,0.0200354,350,1882,1882,0,0,-9,662.0,32.0,0.0,85.0,1747.0,103.0,0.0025742
2202,1882,1882,5,3,7,3,29,29,1,1,5,740,1882,1882,1,2,-9,1809.0,47.0,6.0,1051.0,37259.0,2323.0,0.0204517,710,1882,1882,0,0,-9,-9.0,1000.0,20.0,38.0,371239.0,-9.0,0.1605135
2202,1882,1882,5,3,7,3,29,29,1,1,4,740,1882,1882,1,2,-9,1809.0,47.0,6.0,1051.0,37259.0,2323.0,0.0204517,710,1882,1882,0,0,-9,-9.0,1000.0,20.0,38.0,371239.0,-9.0,0.1605135
3725,1882,1882,1,2,20,5,75,75,2,1,0,200,1882,1882,1,2,-9,24028.0,247.0,8725.0,139087.0,35206.0,9652.0,0.2116762,651,1882,1882,0,0,-9,104.0,15.0,0.0,0.0,5669.0,577.0,0.0040787
3725,1882,1882,1,2,20,5,75,75,2,1,0,220,1882,1882,1,2,-9,39695.0,588.0,2039.0,31011.0,37730.0,3891.0,0.1116411,651,1882,1882,0,0,-9,104.0,15.0,0.0,0.0,5669.0,577.0,0.0040787
65,1883,1883,4,1,1,2,1,1,1,1,1,300,1883,1883,1,1,-9,10807.0,297.0,698.0,10625.0,39862.0,1757.0,0.0466863,360,1883,1883,0,0,-9,1056.0,36.0,0.0,104.0,4730.0,225.0,0.0042512
1517,1883,1883,5,3,1,2,53,53,4,1,0,325,1883,1883,1,1,-9,12290.0,163.0,24.0,2502.0,28770.0,2483.0,0.0349415,155,1883,1883,1,1,-9,413.0,16.0,0.0,143.0,2408.0,256.0,0.0025644
1517,1883,1883,5,3,1,2,53,53,4,1,0,200,1883,1883,1,1,-9,24410.0,239.0,8666.0,144374.0,35450.0,9834.0,0.2113786,155,1883,1883,1,1,-9,413.0,16.0,0.0,143.0,2408.0,256.0,0.0025644
1517,1883,1883,5,3,1,2,53,53,4,1,0,220,1883,1883,1,1,-9,38423.0,516.0,2069.0,32497.0,37860.0,3937.0,0.110877,155,1883,1883,1,1,-9,413.0,16.0,0.0,143.0,2408.0,256.0,0.0025644
1517,1883,1883,5,3,1,2,53,53,4,1,0,2,1883,1883,1,1,-9,11425.0,37.0,4669.0,97750.0,54100.0,7099.0,0.1313463,155,1883,1883,1,1,-9,413.0,16.0,0.0,143.0,2408.0,256.0,0.0025644
1515,1884,1884,4,2,8,3,4,4,1,1,1,155,1884,1884,1,2,-9,409.0,14.0,0.0,146.0,2456.0,275.0,0.0025022,135,1884,1884,0,0,-9,751.0,5.0,0.0,0.0,2796.0,106.0,0.0018057
1516,1884,1884,4,2,13,4,35,5,1,1,1,155,1884,1884,1,2,-9,409.0,14.0,0.0,146.0,2456.0,275.0,0.0025022,145,1884,1884,0,0,-9,-9.0,2.0,0.0,0.0,1533.0,0.0,0.0004334
1486,1884,1885,5,1,17,4,136,136,1,1,5,740,1884,1885,1,2,-9,1996.5,50.0,3.0,1313.5,38137.5,2372.0,0.02051575,710,1884,1885,0,0,-9,-9.0,1000.0,20.0,156.5,376565.5,-9.0,0.1615436
1486,1884,1885,5,1,17,4,136,136,1,1,4,740,1884,1885,1,2,-9,1996.5,50.0,3.0,1313.5,38137.5,2372.0,0.02051575,710,1884,1885,0,0,-9,-9.0,1000.0,20.0,156.5,376565.5,-9.0,0.1615436
1535,1885,1885,2,2,20,5,47,47,1,3,1,90,1885,1885,1,2,-9,-9.0,3.0,0.0,0.0,681.0,0.0,0.0002855,92,1885,1885,0,0,-9,123.0,1.0,0.0,0.0,651.0,0.0,0.0002674
1535,1885,1885,2,2,20,5,47,47,1,3,1,90,1885,1885,1,2,-9,-9.0,3.0,0.0,0.0,681.0,0.0,0.0002855,70,1885,1885,0,0,-9,1719.0,21.0,10.0,147.0,10639.0,290.0,0.0055404
1535,1885,1885,2,2,20,5,47,47,1,3,0,90,1885,1885,1,2,-9,-9.0,3.0,0.0,0.0,681.0,0.0,0.0002855,2,1885,1885,0,0,-9,9748.0,39.0,4110.0,103359.0,56658.0,7761.0,0.1312613
2836,1885,1886,3,3,17,4,379,379,1,1,1,350,1885,1886,1,1,-9,888.0,28.0,0.0,100.5,1933.0,104.5,0.0026359,640,1885,1886,0,0,-9,-9.0,221.0,10.0,119.0,26051.5,723.0,0.01903755
2836,1885,1886,3,3,17,4,379,379,1,1,2,350,1885,1886,1,1,-9,888.0,28.0,0.0,100.5,1933.0,104.5,0.0026359,640,1885,1886,0,0,-9,-9.0,221.0,10.0,119.0,26051.5,723.0,0.01903755
96,1886,1886,4,3,13,4,43,43,5,1,5,300,1886,1886,1,2,-9,10227.0,297.0,720.0,11210.0,41062.0,2019.0,0.0460961,350,1886,1886,0,0,-9,912.0,28.0,0.0,103.0,1967.0,105.0,0.0026601
96,1886,1886,4,3,13,4,43,43,5,1,0,200,1886,1886,1,2,-9,29412.0,265.0,7122.0,137935.0,36313.0,10400.0,0.200533,350,1886,1886,0,0,-9,912.0,28.0,0.0,103.0,1967.0,105.0,0.0026601
96,1886,1886,4,3,13,4,43,43,5,1,5,325,1886,1886,1,2,-9,13001.0,227.0,12.0,3090.0,29400.0,2591.0,0.0366324,350,1886,1886,0,0,-9,912.0,28.0,0.0,103.0,1967.0,105.0,0.0026601
96,1886,1886,4,3,13,4,43,43,5,1,4,325,1886,1886,1,2,-9,13001.0,227.0,12.0,3090.0,29400.0,2591.0,0.0366324,350,1886,1886,0,0,-9,912.0,28.0,0.0,103.0,1967.0,105.0,0.0026601
96,1886,1886,4,3,13,4,43,43,5,1,0,255,1886,1886,1,2,-9,20838.0,460.0,3128.0,61396.0,47103.0,4446.0,0.1136041,350,1886,1886,0,0,-9,912.0,28.0,0.0,103.0,1967.0,105.0,0.0026601
96,1886,1886,4,3,13,4,43,43,5,1,0,365,1886,1886,1,2,-9,24932.0,820.0,531.0,6115.0,110900.0,3860.0,0.094627,350,1886,1886,0,0,-9,912.0,28.0,0.0,103.0,1967.0,105.0,0.0026601
2128,1886,1886,4,3,11,3,1,1,1,1,1,150,1886,1886,1,1,-9,-9.0,1.0,0.0,0.0,296.0,0.0,0.0001092,145,1886,1886,1,1,-9,-9.0,2.0,0.0,0.0,1564.0,0.0,0.0004305
1639,1886,1887,1,2,14,4,212,153,1,1,0,200,1886,1887,1,1,-9,28576.0,269.0,7401.5,139867.5,36455.5,10498.5,0.1975951,101,1886,1887,0,0,-9,76.0,2.5,0.0,2.0,2208.5,0.0,0.00061155
91,1887,1887,5,3,3,2,1,1,1,1,5,365,1887,1887,1,2,-9,23279.0,837.0,613.0,5631.0,113100.0,3973.0,0.0924203,640,1887,1887,0,0,-9,-9.0,211.0,10.0,124.0,26252.0,734.0,0.0181614
91,1887,1887,5,3,3,2,1,1,1,1,1,365,1887,1887,1,2,-9,23279.0,837.0,613.0,5631.0,113100.0,3973.0,0.0924203,640,1887,1887,0,0,-9,-9.0,211.0,10.0,124.0,26252.0,734.0,0.0181614
2369,1887,1887,7,1,15,4,9,9,1,1,1,255,1887,1887,1,2,-9,30038.0,503.0,3532.0,64115.0,47540.0,4719.0,0.123104,220,1887,1887,0,0,-9,35359.0,519.0,1568.0,31270.0,38260.0,4111.0,0.0963572
3136,1887,1887,4,1,7,3,36,36,1,1,0,200,1887,1887,1,2,-9,27740.0,273.0,7681.0,141800.0,36598.0,10597.0,0.1946572,41,1887,1887,0,0,-9,-9.0,7.0,0.0,0.0,920.0,0.0,0.0005038
1601,1887,1888,4,3,15,4,53,53,1,1,1,150,1887,1888,1,1,-9,-9.0,1.0,0.0,0.0,307.0,0.0,0.0001081,145,1887,1888,1,1,-9,-9.0,1.0,0.0,0.0,1588.5,0.0,0.00037810000000000003
212,1888,1888,5,3,7,3,60,2,1,3,0,220,1888,1888,1,2,-9,35068.0,569.0,1683.0,32522.0,38290.0,4256.0,0.0934993,300,1888,1888,0,0,-9,13484.0,280.0,790.0,12028.0,41836.0,2215.0,0.0457058
212,1888,1888,5,3,7,3,60,2,1,3,1,220,1888,1888,1,2,-9,35068.0,569.0,1683.0,32522.0,38290.0,4256.0,0.0934993,325,1888,1888,0,0,-9,21137.0,237.0,12.0,4093.0,29820.0,2666.0,0.0410486
212,1888,1888,5,3,7,3,60,2,1,3,3,220,1888,1888,1,2,-9,35068.0,569.0,1683.0,32522.0,38290.0,4256.0,0.0934993,200,1888,1888,0,0,-9,27136.0,273.0,8127.0,147484.0,36881.0,10796.0,0.1886506
1739,1888,1888,5,3,11,3,31,1,1,1,2,350,1888,1888,1,1,-9,688.0,25.0,0.0,114.0,2111.0,106.0,0.0022082,640,1888,1888,0,0,-9,7676.0,221.0,10.0,125.0,26387.0,742.0,0.0211846
1739,1888,1888,5,3,11,3,31,1,1,1,1,350,1888,1888,1,1,-9,688.0,25.0,0.0,114.0,2111.0,106.0,0.0022082,640,1888,1888,0,0,-9,7676.0,221.0,10.0,125.0,26387.0,742.0,0.0211846
191,1888,1889,5,1,17,4,89,89,1,2,5,255,1888,1889,1,2,-9,31841.5,504.0,3888.0,72512.5,48266.0,5163.0,0.12309,200,1888,1889,0,0,-9,28063.0,274.0,8292.0,150056.0,37029.5,10898.0,0.18897445000000002
191,1888,1889,5,1,17,4,89,89,1,2,0,255,1888,1889,1,2,-9,31841.5,504.0,3888.0,72512.5,48266.0,5163.0,0.12309,2,1888,1889,0,0,-9,12921.0,39.0,7160.0,136617.0,61135.5,9073.0,0.1535848
1599,1889,1889,5,3,7,3,11,11,1,1,0,2,1889,1889,1,4,-9,13195.0,39.0,7726.0,133959.0,61775.0,9275.0,0.1548427,41,1889,1889,0,0,-9,-9.0,5.0,0.0,0.0,966.0,0.0,0.000412
9,1889,1890,6,1,7,3,13,13,1,1,0,200,1889,1890,1,1,-9,29296.0,276.5,8244.0,154508.0,37331.5,11103.5,0.1843866,235,1889,1890,0,0,-9,1576.0,30.5,0.0,596.0,5025.0,407.0,0.0047339
1534,1890,1890,5,1,17,4,64,64,1,1,1,90,1890,1890,1,3,-9,178.0,3.0,0.0,0.0,745.0,0.0,0.0003696,92,1890,1890,0,0,-9,408.0,2.0,0.0,0.0,689.0,0.0,0.0005022
1642,1890,1891,6,1,7,3,162,162,1,1,0,325,1890,1891,1,1,-9,14512.5,261.0,13.0,4353.0,30355.0,2762.5,0.036016599999999996,200,1890,1891,0,0,-9,29672.0,279.5,7778.0,157573.5,37643.5,11313.0,0.17892475
1529,1891,1891,3,1,7,3,61,61,1,1,0,2,1891,1891,1,1,-9,15315.0,38.0,8412.0,162044.0,64361.0,10075.0,0.1655897,41,1891,1891,0,0,-9,267.0,5.0,0.0,0.0,1014.0,0.0,0.0005583
1643,1891,1891,5,3,7,3,143,143,2,1,0,200,1891,1891,1,2,-9,29742.0,281.0,7525.0,158759.0,37802.0,11419.0,0.1783746,155,1891,1891,0,0,-9,-9.0,9.0,0.0,189.0,2627.0,346.0,0.002281
1643,1891,1891,5,3,7,3,143,143,2,1,0,220,1891,1891,1,2,-9,37244.0,605.0,1897.0,36784.0,38350.0,4575.0,0.0964239,155,1891,1891,0,0,-9,-9.0,9.0,0.0,189.0,2627.0,346.0,0.002281
2127,1891,1891,5,3,12,3,31,1,1,1,1,135,1891,1891,1,1,-9,-9.0,8.0,0.0,0.0,2883.0,114.0,0.0013429,130,1891,1891,1,1,-9,173.0,3.0,0.0,0.0,1269.0,0.0,0.0004568
3249,1891,1892,4,3,14,4,489,429,1,1,1,365,1891,1892,1,1,-9,32292.0,883.5,1039.0,6952.5,119600.0,4526.5,0.0994827,710,1891,1892,0,0,-9,-9.0,1000.0,20.0,250.5,408549.0,-9.0,0.1546691
196,1893,1893,1,2,20,5,242,242,1,2,3,220,1893,1893,1,1,-9,35917.0,610.0,2003.0,36203.0,38380.0,4660.0,0.0946154,200,1893,1893,0,0,-9,29824.0,294.0,7089.0,139713.0,38490.0,11854.0,0.1703931
