dispnum3,styear,endyear,outcome,settle,maxdur,mindur,numa,numb,a_ccode,a_styear,a_endyear,a_revstate,a_revtype1,a_revtype2,a_milex,a_milper,a_irst,a_pec,a_tpop,a_upop,a_cinc,b_ccode,b_styear,b_endyear,b_revstate,b_revtype1,b_revtype2,b_milex,b_milper,b_irst,b_pec,b_tpop,b_upop,b_cinc,war_names
2587,1986,1986,5,3,1,1,1,5,630,1986,1986,1,2,-9,5900000,345,741,68300,49445,17979,0.008658,694,1986,1986,0,0,-9,-9,9,493,11171,386,217,0.0004472,
2587,1986,1986,5,3,1,1,1,5,630,1986,1986,1,2,-9,5900000,345,741,68300,49445,17979,0.008658,692,1986,1986,0,0,-9,134840,4,0,24796,442,118,0.000437,
2588,1986,1986,5,3,1,1,1,1,630,1986,1986,1,2,-9,5900000,345,741,68300,49445,17979,0.008658,365,1986,1986,0,0,-9,287600000,3900,161000,2175553,280016,114802,0.1745372,
2589,1986,1986,5,3,1,1,3,1,551,1986,1986,0,0,-9,69164,17,0,6625,6560,2092,0.0007388,553,1986,1986,0,0,-9,22300,7,0,1601,7279,449,0.0003813,
2589,1986,1986,5,3,1,1,3,1,541,1986,1986,1,2,-9,276040,65,0,8484,14161,1328,0.0012322,553,1986,1986,0,0,-9,22300,7,0,1601,7279,449,0.0003813,
2589,1986,1986,5,3,1,1,3,1,552,1986,1986,0,0,-9,389990,45,490,9380,8406,1488,0.0010932,553,1986,1986,0,0,-9,22300,7,0,1601,7279,449,0.0003813,
2590,1983,1983,5,3,1,1,1,1,365,1983,1983,1,2,-9,250000000,3900,153000,1980186,272368,107452,0.1721749,630,1983,1983,0,0,-9,14903087,240,703,62800,44077,16403,0.0099378,
2591,1986,1986,7,3,1,1,1,1,666,1986,1986,1,2,-9,5560000,180,110,14838,4299,1965,0.0028208,620,1986,1986,0,0,-9,1410000,91,0,19846,3517,2736,0.0016167,
2593,1986,1986,5,3,1,1,1,1,630,1986,1986,1,2,-9,5900000,345,741,68300,49445,17979,0.008658,450,1986,1986,0,0,-9,37700,6,0,949,2221,429,0.0001947,
2594,1986,1986,5,3,1,1,1,1,630,1986,1986,1,2,-9,5900000,345,741,68300,49445,17979,0.008658,690,1986,1986,0,0,-9,1390000,18,0,60665,1802,275,0.0013481,
2595,1986,1986,5,3,1,1,1,1,645,1986,1986,1,2,-9,11579000,800,0,24645,16110,11723,0.0095884,352,1986,1986,0,0,-9,116920,13,0,1050,650,276,0.0001769,
2596,1986,1986,5,3,65,65,1,1,630,1986,1986,1,2,-9,5900000,345,741,68300,49445,17979,0.008658,200,1986,1986,0,0,-9,27344000,331,14725,325916,56852,40788,0.0233587,
2597,1986,1986,5,3,5,5,1,1,315,1986,1986,1,2,-9,4730000,214,15112,114682,15534,3041,0.0083281,260,1986,1986,0,0,-9,23110000,495,37134,343870,61010,20037,0.0260578,
2598,1986,1986,5,3,2,2,1,1,230,1986,1986,1,1,-9,4510000,314,11905,122153,38604,13099,0.0104936,200,1986,1986,0,0,-9,27344000,331,14725,325916,56852,40788,0.0233587,
2599,1986,1986,5,3,119,119,1,1,560,1986,1986,1,2,-9,2340000,90,8127,177616,33833,9432,0.0079638,572,1986,1986,0,0,-9,8000,3,0,695,668,0,5.17E-05,
2601,1986,1986,7,1,4,4,1,1,640,1986,1986,1,2,-9,1830000,860,5989,63549,51433,18396,0.0121595,355,1986,1986,0,0,-9,1940000,190,2965,52097,8958,2518,0.0036066,
2602,1978,1978,5,3,1,1,1,1,630,1978,1978,0,0,-9,9137992,350,1000,72998,36393,11868,0.0102895,365,1978,1978,0,0,-9,163000000,3900,151000,1766924,261253,97367,0.1708518,
2603,1918,1920,2,1,610,610,1,2,365,1918,1920,1,1,-9,953288.6667,1530.333333,265,15259,141796.6667,4193.333333,0.067885933,290,1919,1920,0,0,-9,6768,631,748,33852,25451.5,1714.5,0.02297315,
2603,1918,1920,2,1,610,610,1,2,365,1918,1920,1,1,-9,953288.6667,1530.333333,265,15259,141796.6667,4193.333333,0.067885933,368,1918,1920,0,0,-9,6009,47.33333333,0,2915.333333,2053.333333,0,0.0012631,
2604,1919,1920,2,1,395,395,1,4,365,1919,1920,1,1,-9,1300562.5,2300,196.5,13868,140970,3798.5,0.08313045,290,1920,1920,0,0,-9,13545,962,981,35850,26746,1760,0.0271653,
2604,1919,1920,2,1,395,395,1,4,365,1919,1920,1,1,-9,1300562.5,2300,196.5,13868,140970,3798.5,0.08313045,255,1919,1920,0,0,-9,79524,114,8562.5,142792,62295.5,15092,0.07441255,
2604,1919,1920,2,1,395,395,1,4,365,1919,1920,1,1,-9,1300562.5,2300,196.5,13868,140970,3798.5,0.08313045,367,1919,1920,0,0,-9,3682,20,0,2270.5,1646,290.5,0.0012906,
2604,1919,1920,2,1,395,395,1,4,365,1919,1920,1,1,-9,1300562.5,2300,196.5,13868,140970,3798.5,0.08313045,200,1919,1920,0,0,-9,1110435,964.5,8616.5,207509,45535.5,18384,0.11928875,
2605,1918,1919,2,1,95,95,1,2,365,1918,1919,1,1,-9,838220,770.5,300.5,16357,142857.5,4274.5,0.05022855,200,1918,1919,0,0,-9,4424736.5,2777.5,8856.5,204252,43857.5,18313.5,0.1268694,
2605,1918,1919,2,1,95,95,1,2,365,1918,1919,1,1,-9,838220,770.5,300.5,16357,142857.5,4274.5,0.05022855,366,1918,1919,0,0,-9,3762.5,16,0,1612.5,1104,127,0.00073295,
2610,1960,1960,5,3,2,2,1,1,490,1960,1960,1,4,-9,0,25,0,263,14106,828,0.0013258,452,1960,1960,0,0,-9,17384,5,0,46,6777,518,0.0006422,
2612,1960,1960,3,3,1,1,1,1,365,1960,1960,1,2,-9,36960032,3600,65294,629705,214329,51252,0.17179,211,1960,1960,0,0,-9,383680,110,7141,36221,9153,869,0.0072474,
2615,1972,1972,5,3,1,1,1,1,517,1972,1972,1,3,-9,3960,4,0,1429,3886,0,0.0002274,516,1972,1972,0,0,-9,4903,3,0,264,3470,0,0.0001804,
2616,1971,1971,6,1,70,70,1,1,433,1971,1971,1,2,-9,16490,7,0,1458,4506,813,0.0004849,420,1971,1971,0,0,-9,0,0,0,66,475,0,2.26E-05,
2619,1971,1971,6,3,160,160,1,1,490,1971,1971,1,4,-9,89400,45,0,8119,22244,3788,0.0024334,551,1971,1971,0,0,-9,62000,13,0,3679,4358,1039,0.0006488,
2621,1971,1971,6,1,41,41,1,1,500,1971,1971,1,2,-9,52670,14,16,2258,10127,371,0.0007225,517,1971,1971,0,0,-9,4330,4,0,1385,3799,0,0.0002281,
2622,1971,1971,5,3,1,1,1,1,500,1971,1971,1,2,-9,52670,14,16,2258,10127,371,0.0007225,625,1971,1971,0,0,-9,109132,35,0,8760,14235,756,0.0013057,
2623,1963,1963,5,3,121,121,1,1,800,1963,1963,0,0,-9,78839,85,3,130,29173,1608,0.0028207,811,1963,1963,1,1,-9,50400,75,0,11,5816,396,0.0010877,
2625,1949,1949,5,3,97,97,1,1,770,1949,1949,1,1,-9,187161,256,5,537,73070,3430,0.0113594,750,1949,1949,0,0,-9,503918,331,1374,36994,353832,21562,0.0514099,
2626,1952,1952,5,3,30,30,1,1,750,1952,1952,0,0,-9,390843,361,1603,24786,369591,24614,0.0468616,770,1952,1952,1,1,-9,282563,227,8,2215,78364,4083,0.0103833,
2627,1956,1956,5,3,9,9,1,1,770,1956,1956,1,1,-9,165830,190,11,2635,86522,5150,0.0097849,750,1956,1956,0,0,-9,443282,400,1766,33149,397776,29366,0.0451881,
2629,1962,1962,5,3,112,112,1,1,750,1962,1962,0,0,-9,909968,800,5149,53233,452212,38268,0.0491182,770,1962,1962,1,1,-9,196440,249,11,4608,104237,7309,0.0105211,
2630,1963,1963,5,3,1,1,1,1,770,1963,1963,1,1,-9,215182,270,12,7146,107099,7732,0.0107416,750,1963,1963,0,0,-9,1530052,1083,5885,57526,462027,38423,0.0514587,
2631,1965,1965,5,1,181,151,1,1,770,1965,1965,1,1,-9,428512,277,13,8685,113061,8217,0.0111278,750,1965,1965,0,0,-9,1804170,1220,6470,63354,482530,38734,0.0520336,
2632,1966,1966,5,3,153,94,1,1,770,1966,1966,1,1,-9,538477,300,13,8786,116032,8239,0.0110982,750,1966,1966,0,0,-9,1943245,1400,6660,66585,493209,38890,0.0520545,
2633,1969,1969,5,3,30,1,1,1,770,1969,1969,1,1,-9,539405,390,100,-9,125426,8307,0.0132835,750,1969,1969,0,0,-9,1424750,1510,6514,97862,526986,39356,0.0502896,
2634,1969,1970,5,1,218,218,1,1,770,1969,1970,0,0,-9,570370.5,390,100,-9,127075,8535,0.01329735,750,1969,1970,0,0,-9,1466310,1530,6400,123412.5,540948.5,41212,0.0513027,
2635,1969,1969,5,3,2,2,1,1,770,1969,1969,1,1,-9,539405,390,100,-9,125426,8307,0.0132835,750,1969,1969,0,0,-9,1424750,1510,6514,97862,526986,39356,0.0502896,
2638,1972,1972,6,1,1,1,1,1,770,1972,1972,1,1,-9,456660,350,0,16013,64298,10272,0.0080927,750,1972,1972,0,0,-9,2133921,1590,6907,158925,563680,55248,0.0542265,
2639,1981,1981,5,3,120,120,1,1,770,1981,1981,1,1,-9,1648765,560,0,25674,85118,14783,0.0099096,750,1981,1981,0,0,-9,5022113,1104,10697,237148,688320,71405,0.0519681,
2640,1982,1982,5,3,1,1,1,1,750,1982,1982,0,0,-9,5278087,1120,10920,253780,703572,82455,0.0542096,770,1982,1982,1,1,-9,2201222,588,0,27911,87825,15379,0.0102789,
2641,1983,1984,5,3,104,74,1,1,770,1983,1984,1,1,-9,1914056,479,305,28452.5,92058,16330,0.00964705,750,1983,1984,0,0,-9,6294961,1112,10243.5,274418.5,726981.5,88082.5,0.05443315,
2642,1984,1984,5,3,67,67,1,1,770,1984,1984,1,1,-9,1956889,479,500,29107,93499,16637,0.009681,750,1984,1984,0,0,-9,6907034,1120,10348,276998,734872,89909,0.0544874,
2643,1985,1985,5,3,264,264,1,1,770,1985,1985,1,1,-9,2067000,483,720,31389,96472,17317,0.0098947,750,1985,1985,0,0,-9,6330000,1260,11187,301977,750911,93984,0.0560164,
2644,1986,1986,5,3,33,33,1,1,750,1986,1986,0,0,-9,7970000,1260,11058,324709,767199,98599,0.056726,770,1986,1986,1,1,-9,2270000,483,710,32549,99539,17849,0.009913,
2645,1915,1918,8,3,1363,1363,1,1,255,1915,1918,1,2,-9,6479250,5445.75,14185.5,187910.5,67444.25,14589.5,0.157958225,390,1915,1918,0,0,-9,10666.5,15.75,0,3105,2955,518.25,0.001789125,
2646,1918,1918,8,3,177,177,1,1,91,1918,1918,0,0,-9,-9,4,0,0,660,0,0.000132,255,1918,1918,0,0,-9,8779000,8000,14092,189899,66811,14737,0.1724337,
2647,1918,1918,8,3,203,203,1,1,90,1918,1918,0,0,-9,-9,7,0,0,1240,0,0.0002446,255,1918,1918,0,0,-9,8779000,8000,14092,189899,66811,14737,0.1724337,
2648,1916,1916,5,3,183,183,1,1,220,1916,1916,0,0,-9,4604000,5260,1784,41873,32850,5901,0.0858124,350,1916,1916,0,0,-9,12748,37,0,398,4632,440,0.0016915,
2649,1917,1918,8,3,641,641,1,2,710,1917,1918,0,0,-9,96731.5,1100,50,17733,460170,-9,0.0944596,300,1917,1918,0,0,-9,2497500,839,1443.5,5394,54119,2949.5,0.035965,
2649,1917,1918,8,3,641,641,1,2,710,1917,1918,0,0,-9,96731.5,1100,50,17733,460170,-9,0.0944596,255,1917,1918,0,0,-9,7964500,6690,14796.5,194084,67089.5,14690,0.16530125,
2700,1919,1919,3,3,117,87,1,1,710,1919,1919,1,2,-9,214511,1380,35,20189,462176,-9,0.1035382,365,1919,1919,0,0,-9,1417699,1550,199,14673,142265,3566,0.0630602,
2701,1919,1919,5,3,67,67,1,1,740,1919,1919,1,2,-9,435629,306,814,33206,55033,7520,0.0347673,710,1919,1919,0,0,-9,214511,1380,35,20189,462176,-9,0.1035382,
2702,1919,1919,7,3,86,56,1,1,740,1919,1919,0,0,-9,435629,306,814,33206,55033,7520,0.0347673,365,1919,1919,0,0,-9,1417699,1550,199,14673,142265,3566,0.0630602,
2704,1945,1946,8,4,210,210,1,1,365,1945,1946,1,3,-9,8676900,7500,12799,165519.5,175650,28649.5,0.12037415,710,1945,1946,0,0,-9,508956,4466.5,54,22011.5,550927.5,27970.5,0.11310325,
2707,1964,1965,5,3,183,183,1,1,365,1964,1965,1,1,-9,46500000,2945,88029.5,844731.5,229542.5,61770,0.1660203,710,1964,1965,1,1,-9,13319335,2575,10935,172987.5,720666.5,92845,0.1094597,
2708,1965,1966,5,3,46,16,1,1,365,1965,1966,1,1,-9,47000000,3290,93964,899620.5,232234.5,64383.5,0.1654317,710,1965,1966,1,1,-9,14859510,2500,13775,190243,738472.5,93230,0.10927205,
2710,1967,1967,7,3,8,8,1,1,710,1967,1967,0,0,-9,16389240,2710,10290,166258,767672,95440,0.1055841,365,1967,1967,0,0,-9,52000000,3900,102224,975330,235994,68496,0.1667414,
2711,1968,1968,5,3,59,29,1,1,710,1968,1968,1,1,-9,17856960,2800,9040,251184,788508,95870,0.1059294,365,1968,1968,1,1,-9,62622000,4100,106537,1117111,238316,71395,0.1710036,
2712,1973,1973,5,3,30,1,1,1,710,1973,1973,1,2,-9,24500000,3250,25220,558491,891632,106090,0.1134221,712,1973,1973,0,0,-9,53250,39,0,1481,1360,327,0.0004429,
2713,1974,1974,5,3,31,1,1,2,710,1974,1974,1,2,-9,26800000,4300,21120,569099,910367,107750,0.1169184,365,1974,1974,0,0,-9,109000000,4100,136000,1484943,252131,85319,0.1678685,
2713,1974,1974,5,3,31,1,1,2,710,1974,1974,1,2,-9,26800000,4300,21120,569099,910367,107750,0.1169184,712,1974,1974,0,0,-9,90500,47,0,1555,1402,341,0.0004978,
2714,1977,1977,5,3,33,33,1,1,710,1977,1977,1,1,-9,32700000,4300,23740,736859,958438,115150,0.1182982,365,1977,1977,1,1,-9,149000000,3900,147000,1689825,259029,95626,0.1735535,
2715,1978,1978,5,3,60,60,1,1,365,1978,1978,1,1,-9,163000000,3900,151000,1766924,261253,97367,0.1708518,710,1978,1978,1,1,-9,35000000,4500,31780,821876,972138,119290,0.1209893,
2716,1979,1980,5,3,384,384,1,1,365,1979,1980,1,1,-9,190500000,3900,148500,1845509.5,264444,99537,0.1680091,710,1979,1980,1,1,-9,29250000,4625,35800,835192.5,992172,131935,0.1196739,
2717,1980,1980,5,3,25,25,1,1,365,1980,1980,1,1,-9,201000000,3900,148000,1889798,265484,100807,0.1686928,710,1980,1980,1,1,-9,28500000,4650,37120,828495,998877,134470,0.1194986,
2718,1986,1986,5,3,1,1,1,1,710,1986,1986,1,1,-9,5830000,4030,52200,1151162,1086773,160817,0.1139638,365,1986,1986,1,1,-9,287600000,3900,161000,2175553,280016,114802,0.1745372,
2721,1871,1872,6,1,185,185,1,1,365,1871,1872,1,1,-9,23766.5,795.5,379.5,2100,86000,1919,0.08928755,740,1871,1872,0,0,-9,1257,18.5,0,11.5,34708.5,2101,0.02111695,
2722,1920,1921,3,1,514,514,1,1,740,1920,1921,1,2,-9,426800.5,306,853,29820,56301,7844,0.04165715,365,1920,1921,0,0,-9,1260475,4275,207,13494,138275.5,4293.5,0.1258574,
2724,1936,1936,5,3,65,36,1,1,740,1936,1936,0,0,-9,279785,416,5223,49942,70114,17518,0.0463168,365,1936,1936,1,1,-9,2933657,1300,16400,154026,161272,28597,0.1481709,
2725,1945,1945,9,4,1,1,1,1,712,1945,1945,1,1,-9,-9,80,0,29,754,0,0.0004061,740,1945,1945,0,0,-9,4002481,6095,2082,34266,72147,22004,0.0528761,
2727,1978,1979,5,3,501,501,1,1,365,1978,1979,1,2,-9,171500000,3900,150000,1784072.5,262328.5,97817,0.1690886,740,1978,1979,0,0,-9,8843342,239,106876.5,501798,115401.5,64587,0.05312575,
2728,1984,1984,5,3,12,12,1,1,365,1984,1984,1,2,-9,264000000,3900,154000,2013912,274874,109611,0.1698022,740,1984,1984,0,0,-9,12774892,241,105586,494694,120083,68505,0.0511058,
2729,1963,1963,5,3,184,184,1,1,811,1963,1963,1,1,-9,50400,75,0,11,5816,396,0.0010877,817,1963,1963,1,1,-9,223133,425,0,112,15320,1713,0.0049935,
2730,1962,1962,5,3,1,1,1,1,817,1962,1962,1,1,-9,342657,400,0,84,14930,1561,0.0050769,811,1962,1962,0,0,-9,49600,70,0,10,5698,394,0.0010828,
2731,1960,1960,5,3,1,1,1,1,811,1960,1960,1,1,-9,42686,35,0,7,5433,411,0.0008164,817,1960,1960,1,1,-9,208657,160,0,38,14100,1305,0.0029324,
2732,1959,1959,5,3,1,1,1,1,817,1959,1959,1,1,-9,176371,160,0,36,13700,1192,0.0029138,811,1959,1959,0,0,-9,16820,35,0,6,5304,420,0.0008054,
2733,1916,1916,3,3,1,1,1,1,255,1916,1916,0,0,-9,4974000,4580,14871,188756,67715,14576,0.1501177,2,1916,1916,0,0,-9,277421,179,43460,646120,101961,24688,0.232936,
2734,1987,1988,5,3,179,179,1,1,630,1987,1988,1,2,-9,9430000,502,833,75235,51285.5,18856.5,0.01017895,95,1987,1988,0,0,-9,102800,11.5,0,2632.5,2280,669,0.00029125,
2735,1987,1987,5,3,1,1,1,1,93,1987,1987,1,4,-9,189000,80,0,2304,3501,790,0.0007669,94,1987,1987,0,0,-9,25000,8,0,2379,2781,420,0.0002371,
2736,1987,1987,5,3,32,32,1,1,42,1987,1987,0,0,-9,76600,21,0,4471,6716,2055,0.0007168,41,1987,1987,0,0,-9,42000,8,0,1746,6113,774,0.0003932,
2737,1987,1987,5,3,1,1,1,1,20,1987,1987,1,2,-9,7960000,86,14737,275213,26450,8915,0.0112496,220,1987,1987,0,0,-9,29580000,559,17693,204693,55824,9480,0.0187438,
2738,1987,1988,5,3,457,428,1,1,365,1987,1988,0,0,-9,310450000,3900,162500,2343995.5,284124.5,116480,0.1719191,380,1987,1988,0,0,-9,4820000,65.5,4731,46011,8417.5,2273,0.00351395,
2739,1987,1987,5,3,2,2,1,1,645,1987,1987,0,0,-9,13990000,900,0,31708,16330,12251,0.0105868,2,1987,1987,0,0,-9,273966000,2280,80876,2561765,242804,61975,0.1340296,
2740,1987,1988,5,3,524,524,1,1,2,1987,1988,1,2,-9,277950500,2265,85753.5,2615880.5,243912.5,62332,0.1342497,630,1987,1988,0,0,-9,9430000,502,833,75235,51285.5,18856.5,0.01017895,
2741,1987,1988,5,3,198,198,1,1,2,1987,1988,1,2,-9,277950500,2265,85753.5,2615880.5,243912.5,62332,0.1342497,95,1987,1988,0,0,-9,102800,11.5,0,2632.5,2280,669,0.00029125,
2742,1987,1987,5,3,1,1,1,1,2,1987,1987,1,3,-9,273966000,2280,80876,2561765,242804,61975,0.1340296,40,1987,1987,0,0,-9,1660000,297,402,18249,10301,3802,0.0032813,
2743,1978,1978,5,3,3,3,1,1,651,1978,1978,1,2,-9,3322259,447,602,23383,38435,12001,0.008186,620,1978,1978,0,0,-9,2729000,50,0,12466,2525,1628,0.0018233,
2744,1961,1961,1,2,8,8,1,1,434,1961,1961,1,1,-9,1945,0,0,1,2106,0,0.0001202,235,1961,1961,0,0,-9,170725,75,6,2829,8938,1150,0.0018871,
2745,1988,1988,5,3,14,14,1,1,850,1988,1988,1,2,-9,1402000,284,2050,115884,175589,22827,0.0128138,910,1988,1988,0,0,-9,38110,3,0,1984,3557,158,0.0001891,
2746,1988,1988,7,3,107,107,1,1,820,1988,1988,1,2,-9,1612000,113,0,20170,16942,2846,0.0021607,840,1988,1988,0,0,-9,857550,148,300,29915,58721,13482,0.0052788,
2747,1988,1988,5,3,65,65,1,1,775,1988,1988,1,2,-9,286000,186,0,8051,39839,5995,0.0033796,800,1988,1988,0,0,-9,1830000,256,552,41498,54326,7487,0.0053035,
2748,1988,1988,8,4,1,1,1,1,910,1988,1988,1,2,-9,38110,3,0,1984,3557,158,0.0001891,740,1988,1988,0,0,-9,28406000,245,105680,502639,122578,71519,0.0497705,
2749,1988,1988,1,2,26,26,1,1,710,1988,1988,1,1,-9,5860000,3780,59430,1302601,1121980,165686,0.1128983,816,1988,1988,0,0,-9,2540000,1250,82,14647,63727,7499,0.0110513,
2750,1988,1988,5,3,225,225,1,1,713,1988,1988,1,2,-9,6700000,406,8288,10658,19904,11834,0.0077634,710,1988,1988,0,0,-9,5860000,3780,59430,1302601,1121980,165686,0.1128983,
2751,1988,1988,5,3,1,1,1,1,630,1988,1988,1,2,-9,9900000,654,883,80050,51909,19118,0.0111667,740,1988,1988,0,0,-9,28406000,245,105680,502639,122578,71519,0.0497705,
2752,1988,1988,5,3,1,1,1,1,630,1988,1988,1,2,-9,9900000,654,883,80050,51909,19118,0.0111667,696,1988,1988,0,0,-9,1590000,43,0,35487,1789,1249,0.0012341,
2753,1988,1988,5,3,21,21,1,1,560,1988,1988,1,2,-9,3410000,100,8830,184479,35425,9706,0.0080392,572,1988,1988,0,0,-9,8000,3,0,648,717,0,5.09E-05,
2754,1988,1988,5,3,116,116,1,1,560,1988,1988,1,2,-9,3410000,100,8830,184479,35425,9706,0.0080392,571,1988,1988,0,0,-9,38100,4,0,1080,1210,114,9.98E-05,
2755,1988,1988,5,3,1,1,1,1,560,1988,1988,1,2,-9,3410000,100,8830,184479,35425,9706,0.0080392,552,1988,1988,0,0,-9,460000,45,500,10576,8878,1605,0.001105,
2757,1988,1988,5,3,1,1,1,1,530,1988,1988,0,0,-9,536300,250,0,13444,48587,2123,0.0036124,625,1988,1988,0,0,-9,478000,65,0,12676,24245,3592,0.0019259,
2758,1988,1988,5,3,1,1,1,1,645,1988,1988,1,2,-9,12870000,1000,0,39005,16882,12594,0.0109068,450,1988,1988,0,0,-9,28070,7,0,947,2341,436,0.0001958,
2759,1988,1988,5,3,1,1,1,1,630,1988,1988,1,2,-9,9900000,654,883,80050,51909,19118,0.0111667,360,1988,1988,0,0,-9,809000,220,14314,136687,23054,6657,0.0079872,
2760,1988,1988,5,3,1,1,1,1,640,1988,1988,0,0,-9,1700000,847,8009,69573,53715,23905,0.0129561,352,1988,1988,0,0,-9,124830,13,0,1329,664,286,0.0001768,
2762,1988,1988,5,3,1,1,1,1,630,1988,1988,1,2,-9,9900000,654,883,80050,51909,19118,0.0111667,820,1988,1988,0,0,-9,1612000,113,0,20170,16942,2846,0.0021607,
2763,1988,1988,5,3,1,1,1,1,630,1988,1988,1,2,-9,9900000,654,883,80050,51909,19118,0.0111667,260,1988,1988,0,0,-9,29170000,495,41023,350257,61420,20234,0.0263038,
2764,1988,1988,5,3,1,1,1,1,645,1988,1988,1,2,-9,12870000,1000,0,39005,16882,12594,0.0109068,230,1988,1988,0,0,-9,6540000,304,11886,118920,38809,14387,0.0103264,
2765,1988,1988,5,3,1,1,1,1,630,1988,1988,1,2,-9,9900000,654,883,80050,51909,19118,0.0111667,230,1988,1988,0,0,-9,6540000,304,11886,118920,38809,14387,0.0103264,
2767,1988,1988,5,3,1,1,1,1,645,1988,1988,1,2,-9,12870000,1000,0,39005,16882,12594,0.0109068,200,1988,1988,0,0,-9,31910000,324,18950,336596,57158,45914,0.0243295,
2768,1988,1988,5,3,1,1,1,1,100,1988,1988,0,0,-9,240510,76,777,37228,31141,13548,0.004057,101,1988,1988,0,0,-9,647000,73,3650,113160,18157,7217,0.0044246,
2769,1988,1988,5,3,1,1,1,1,645,1988,1988,1,2,-9,12870000,1000,0,39005,16882,12594,0.0109068,95,1988,1988,0,0,-9,101000,11,0,2321,2303,673,0.0002819,
2770,1988,1988,5,3,33,33,1,1,95,1988,1988,0,0,-9,101000,11,0,2321,2303,673,0.0002819,94,1988,1988,0,0,-9,21000,8,0,2355,2851,456,0.0002385,
2771,1988,1988,5,3,1,1,1,1,91,1988,1988,0,0,-9,124000,19,0,2512,4802,1410,0.0005198,93,1988,1988,0,0,-9,142000,74,0,2333,3622,813,0.0007178,
2772,1988,1988,5,3,1,1,1,1,630,1988,1988,1,2,-9,9900000,654,883,80050,51909,19118,0.0111667,692,1988,1988,0,0,-9,164894,5,0,25133,473,122,0.000424,
2773,1988,1988,7,1,23,23,1,1,20,1988,1988,1,2,-9,8830000,88,15193,289860,26798,9300,0.0113492,220,1988,1988,0,0,-9,30700000,558,19122,209260,56118,9603,0.0187148,
2774,1988,1988,5,3,1,1,1,1,645,1988,1988,0,0,-9,12870000,1000,0,39005,16882,12594,0.0109068,2,1988,1988,0,0,-9,281935000,2250,90631,2669996,245021,62689,0.1344698,
2775,1988,1989,5,3,6,6,1,1,2,1988,1989,1,2,-9,288407500,2245,89176.5,2707534.5,246181.5,63045.5,0.1413544,620,1988,1989,0,0,-9,1450000,86,0,28795,3901.5,3082.5,0.00171865,
2776,1987,1988,6,1,276,276,1,1,800,1987,1988,1,1,-9,1785000,256,543,39624.5,53876.5,7481.5,0.0053095,812,1987,1988,0,0,-9,-9,56,0,1762,3881,334,0.00063195,
2777,1987,1987,5,3,23,23,1,1,775,1987,1987,1,2,-9,291600,186,0,8257,39073,5871,0.0034038,800,1987,1987,0,0,-9,1740000,256,534,37751,53427,7476,0.0053155,
2778,1987,1987,4,1,93,93,1,1,750,1987,1987,1,2,-9,9650000,1260,12262,346548,783730,103214,0.057612,780,1987,1987,0,0,-9,387160,22,0,6863,16361,1452,0.0010476,
2779,1987,1987,5,3,25,25,1,1,750,1987,1987,0,0,-9,9650000,1260,12262,346548,783730,103214,0.057612,771,1987,1987,0,0,-9,326000,102,82,15793,102563,10564,0.0058247,
2780,1987,1987,5,3,53,53,1,1,710,1987,1987,1,1,-9,5640000,3530,56280,1224456,1104193,163229,0.1115829,816,1987,1987,1,1,-9,-9,1260,74,15079,62452,7583,0.0129712,
2782,1987,1987,5,3,115,115,1,1,713,1987,1987,1,2,-9,5910000,424,5915,10384,19673,10511,0.0072204,710,1987,1987,0,0,-9,5640000,3530,56280,1224456,1104193,163229,0.1115829,
2783,1987,1987,5,3,1,1,1,1,680,1987,1987,0,0,-9,207000,40,0,5019,2278,305,0.0004619,698,1987,1987,0,0,-9,1510000,27,0,6724,1561,0,0.0005793,
2784,1987,1987,5,3,1,1,1,1,645,1987,1987,1,2,-9,13990000,900,0,31708,16330,12251,0.0105868,900,1987,1987,0,0,-9,5400000,70,6188,138701,16263,11401,0.0068841,
2785,1987,1987,5,3,1,1,1,1,645,1987,1987,1,2,-9,13990000,900,0,31708,16330,12251,0.0105868,830,1987,1987,0,0,-9,1130000,56,0,52432,2554,2554,0.0017079,
2786,1987,1987,5,3,1,1,1,1,652,1987,1987,0,0,-9,3950000,400,0,17925,10969,3657,0.0042119,645,1987,1987,0,0,-9,13990000,900,0,31708,16330,12251,0.0105868,
2788,1987,1987,5,3,34,34,1,1,645,1987,1987,0,0,-9,13990000,900,0,31708,16330,12251,0.0105868,640,1987,1987,0,0,-9,2020000,879,7044,69628,52561,21151,0.0128782,
2789,1987,1988,5,3,192,192,1,1,630,1987,1988,1,2,-9,9430000,502,833,75235,51285.5,18856.5,0.01017895,830,1987,1988,0,0,-9,1310000,56,0,51365.5,2702,2702,0.00172735,
2790,1987,1987,5,3,1,1,1,1,630,1987,1987,1,2,-9,8960000,350,783,70420,50662,18595,0.0091912,781,1987,1987,0,0,-9,0,0,0,5,197,0,6.63E-06,
2791,1987,1987,5,3,1,1,1,1,630,1987,1987,1,2,-9,8960000,350,783,70420,50662,18595,0.0091912,770,1987,1987,0,0,-9,2580000,481,710,33973,102705,18403,0.0099864,
2792,1987,1988,5,3,178,178,1,1,630,1987,1988,1,2,-9,9430000,502,833,75235,51285.5,18856.5,0.01017895,750,1987,1988,0,0,-9,9620000,1310,12640.5,356867.5,792113,105521.5,0.0580745,
2793,1987,1987,5,3,30,30,1,1,630,1987,1987,1,2,-9,8960000,350,783,70420,50662,18595,0.0091912,740,1987,1987,0,0,-9,25420000,244,98513,472640,122069,70793,0.0491406,
