dispnum3,styear,endyear,outcome,settle,hiact,maxdur,mindur,numa,numb,conttype,a_ccode,a_styear,a_endyear,a_revstate,a_revtype1,a_revtype2,a_milex,a_milper,a_irst,a_pec,a_tpop,a_upop,a_cinc,b_ccode,b_styear,b_endyear,b_revstate,b_revtype1,b_revtype2,b_milex,b_milper,b_irst,b_pec,b_tpop,b_upop,b_cinc
2163,1983,1983,6,1,17,1,1,1,1,5,651,1983,1983,1,2,-9,3043087.0,447.0,199.0,33982.0,44180.0,14658.0,0.0078946,352,1983,1983,0,0,-9,83642.0,10.0,0.0,955.0,632.0,295.0,0.0001637
2195,1983,1983,5,3,16,186,186,2,1,1,732,1983,1983,1,3,-9,4406876.0,602.0,16356.0,74848.0,39910.0,24266.0,0.0152012,731,1983,1983,1,3,-9,1915982.0,784.0,6100.0,53643.0,18423.0,3401.0,0.0087885
2590,1983,1983,5,3,17,1,1,1,1,1,365,1983,1983,1,2,-9,250000000.0,3900.0,153000.0,1980186.0,272368.0,107452.0,0.1721749,630,1983,1983,0,0,-9,14903087.0,240.0,703.0,62800.0,44077.0,16403.0,0.0099378
2981,1983,1983,5,3,12,1,1,1,1,4,2,1983,1983,1,2,-9,217198000.0,2201.0,76762.0,2378677.0,234307.0,58856.0,0.1329419,40,1983,1983,0,0,-9,1338001.0,250.0,352.0,16987.0,9897.0,3428.0,0.0030726
3056,1983,1983,5,3,8,3,3,1,1,1,530,1983,1983,1,2,-9,504325.0,240.0,0.0,11946.0,33680.0,1969.0,0.0032902,625,1983,1983,0,0,-9,246876.0,86.0,0.0,11677.0,20777.0,2432.0,0.0018977
3058,1983,1983,1,2,17,12,12,7,2,4,2,1983,1983,1,3,-9,217198000.0,2201.0,76762.0,2378677.0,234307.0,58856.0,0.1329419,40,1983,1983,0,0,-9,1338001.0,250.0,352.0,16987.0,9897.0,3428.0,0.0030726
3058,1983,1983,1,2,17,12,12,7,2,0,2,1983,1983,1,3,-9,217198000.0,2201.0,76762.0,2378677.0,234307.0,58856.0,0.1329419,55,1983,1983,0,0,-9,2300.0,1.0,0.0,7.0,91.0,0.0,1e-05
3063,1983,1983,5,3,16,1,1,1,1,5,365,1983,1983,1,2,-9,250000000.0,3900.0,153000.0,1980186.0,272368.0,107452.0,0.1721749,732,1983,1983,0,0,-9,4406876.0,602.0,16356.0,74848.0,39910.0,24266.0,0.0152012
3064,1983,1983,5,3,7,1,1,1,1,0,160,1983,1983,1,1,-9,2337872.0,175.0,2828.0,63979.0,29412.0,12655.0,0.0063545,200,1983,1983,0,0,-9,24873196.0,333.0,14986.0,312818.0,56377.0,35754.0,0.0236157
3065,1983,1983,5,3,7,10,10,2,1,0,2,1983,1983,1,2,-9,217198000.0,2201.0,76762.0,2378677.0,234307.0,58856.0,0.1329419,620,1983,1983,1,2,-9,4223000.0,68.0,0.0,14958.0,3106.0,2321.0,0.0020121
3067,1983,1983,5,3,15,12,12,1,1,1,365,1983,1983,1,2,-9,250000000.0,3900.0,153000.0,1980186.0,272368.0,107452.0,0.1721749,385,1983,1983,1,2,-9,1844320.0,41.0,895.0,30373.0,4128.0,789.0,0.0016094
3067,1983,1983,5,3,15,12,12,1,1,4,365,1983,1983,1,2,-9,250000000.0,3900.0,153000.0,1980186.0,272368.0,107452.0,0.1721749,385,1983,1983,1,2,-9,1844320.0,41.0,895.0,30373.0,4128.0,789.0,0.0016094
3068,1983,1983,7,1,15,15,15,1,1,0,140,1983,1983,1,2,-9,1305220.0,460.0,14671.0,161930.0,126573.0,58692.0,0.0232546,620,1983,1983,0,0,-9,4223000.0,68.0,0.0,14958.0,3106.0,2321.0,0.0020121
3070,1983,1983,5,3,16,189,189,1,1,1,541,1983,1983,1,2,-9,360055.0,32.0,0.0,9225.0,13150.0,1034.0,0.0010534,560,1983,1983,1,2,-9,3306705.0,77.0,7190.0,156422.0,31467.0,8919.0,0.0079695
3071,1983,1983,5,3,16,151,151,1,1,0,2,1983,1983,1,2,-9,217198000.0,2201.0,76762.0,2378677.0,234307.0,58856.0,0.1329419,630,1983,1983,1,2,-9,14903087.0,240.0,703.0,62800.0,44077.0,16403.0,0.0099378
3072,1983,1983,3,3,7,5,5,1,3,0,620,1983,1983,1,2,-9,4223000.0,68.0,0.0,14958.0,3106.0,2321.0,0.0020121,2,1983,1983,0,0,-9,217198000.0,2201.0,76762.0,2378677.0,234307.0,58856.0,0.1329419
3072,1983,1983,3,3,7,5,5,1,3,1,620,1983,1983,1,2,-9,4223000.0,68.0,0.0,14958.0,3106.0,2321.0,0.0020121,651,1983,1983,0,0,-9,3043087.0,447.0,199.0,33982.0,44180.0,14658.0,0.0078946
3072,1983,1983,3,3,7,5,5,1,3,1,620,1983,1983,1,2,-9,4223000.0,68.0,0.0,14958.0,3106.0,2321.0,0.0020121,625,1983,1983,0,0,-9,246876.0,86.0,0.0,11677.0,20777.0,2432.0,0.0018977
3075,1983,1983,5,3,7,1,1,1,1,1,800,1983,1983,1,2,-9,1652304.0,233.0,340.0,29835.0,49680.0,6203.0,0.0051035,775,1983,1983,0,0,-9,234000.0,179.0,0.0,7888.0,36747.0,3884.0,0.0032126
3615,1983,1983,7,3,15,10,10,1,1,4,365,1983,1983,1,2,-9,250000000.0,3900.0,153000.0,1980186.0,272368.0,107452.0,0.1721749,380,1983,1983,0,0,-9,3332561.0,68.0,4204.0,37472.0,8329.0,2228.0,0.0034049
3615,1983,1983,7,3,15,10,10,1,1,1,365,1983,1983,1,2,-9,250000000.0,3900.0,153000.0,1980186.0,272368.0,107452.0,0.1721749,380,1983,1983,0,0,-9,3332561.0,68.0,4204.0,37472.0,8329.0,2228.0,0.0034049
3634,1983,1984,5,1,17,664,664,1,4,0,620,1983,1984,1,3,-9,4724000.0000000019,79.000000000000014,0.0,15591.499999999998,3171.4999999999995,2390.0000000000009,0.0021733999999999994,2,1983,1983,0,0,-9,217198000.0,2201.0,76762.0,2378677.0,234307.0,58856.0,0.1329419
2349,1983,1984,5,3,17,342,342,1,1,1,93,1983,1984,1,2,-9,486499.99999999988,56.499999999999993,0.0,2168.5000000000005,3110.4999999999991,713.00000000000011,0.00069650000000000018,94,1983,1984,0,0,-9,24059.999999999993,7.5000000000000018,0.0,1764.5000000000002,2532.4999999999995,293.00000000000011,0.00021349999999999993
2641,1983,1984,5,3,17,104,74,1,1,1,770,1983,1984,1,1,-9,1914056.0,479.0,304.99999999999994,28452.499999999993,92058.000000000015,16330.000000000005,0.009647049999999999,750,1983,1984,0,0,-9,6294961.0000000009,1112.0000000000002,10243.500000000004,274418.49999999983,726981.49999999977,88082.499999999956,0.05443315000000002
3055,1983,1984,6,1,17,185,185,1,1,1,750,1983,1984,1,2,-9,6294961.0000000037,1112.0,10243.5,274418.49999999983,726981.5,88082.499999999942,0.054433150000000013,771,1983,1984,0,0,-9,219972.99999999997,79.000000000000028,59.999999999999986,13775.999999999995,95961.999999999884,8852.4999999999982,0.0055524500000000004
3062,1983,1984,5,3,17,212,212,1,1,0,652,1983,1984,1,2,-9,3096671.4999999995,401.0,0.0,15593.999999999996,9772.5000000000036,2945.0000000000009,0.004111,2,1983,1984,0,0,-9,227124999.99999997,2211.4999999999991,80351.0,2423120.0000000009,235327.49999999997,59057.499999999993,0.13426794999999997
3616,1983,1984,5,3,7,183,183,1,2,0,820,1983,1984,1,1,-9,1638552.5,111.99999999999997,0.0,15217.499999999998,15078.999999999995,2495.9999999999986,0.0021767500000000007,710,1983,1984,0,0,-9,29174999.999999993,4100.0,41745.000000000015,976537.00000000012,1047333.5000000003,154993.0,0.11756784999999999
3616,1983,1984,5,3,7,183,183,1,2,5,820,1983,1984,1,1,-9,1638552.4999999995,112.00000000000001,0.0,15217.499999999996,15079.000000000004,2496.0000000000014,0.00217675,816,1983,1984,0,0,-9,649995.5000000007,1127.9999999999998,50.499999999999986,12232.500000000002,58013.0,7417.9999999999991,0.011352399999999999
3634,1983,1984,5,1,17,664,664,1,4,0,620,1983,1984,1,3,-9,4723999.9999999981,78.999999999999957,0.0,15591.5,3171.5,2390.0,0.0021734000000000011,220,1983,1984,0,0,-9,20933463.0,574.5,18291.000000000004,215752.00000000003,54877.0,9062.4999999999945,0.0188896
3634,1983,1984,5,1,17,664,664,1,4,0,620,1983,1984,1,3,-9,4723999.9999999981,79.0,0.0,15591.499999999996,3171.4999999999991,2390.0000000000014,0.0021734000000000002,490,1983,1984,0,0,-9,97533.499999999971,50.999999999999986,0.0,10183.499999999996,29478.000000000004,6323.5,0.00253035
3634,1983,1984,5,1,17,664,664,1,4,1,620,1983,1984,1,3,-9,4723999.9999999991,79.0,0.0,15591.499999999998,3171.5000000000005,2390.0000000000005,0.0021733999999999989,483,1983,1984,0,0,-9,54089.999999999993,10.000000000000004,0.0,268.49999999999994,4857.5,338.99999999999994,0.0003011
3057,1983,1985,5,3,16,453,453,1,1,0,645,1983,1985,1,2,-9,13564436.666666666,670.00000000000023,0.0,23406.333333333354,15082.666666666666,10666.999999999996,0.0093727666666666674,350,1983,1985,0,0,-9,2326245.0000000005,191.66666666666649,837.33333333333269,36932.33333333335,9892.3333333333285,2085.9999999999977,0.0030643000000000029
2087,1984,1984,5,1,16,1,1,1,1,1,160,1984,1984,1,1,-9,2282003.0,174.0,2508.0,64447.0,29859.0,12849.0,0.0061097,155,1984,1984,0,0,-9,1622342.0,123.0,692.0,13794.0,11919.0,6423.0,0.002851
2350,1984,1984,5,3,16,1,1,1,1,1,90,1984,1984,1,2,-9,181288.0,40.0,0.0,4704.0,7740.0,846.0,0.0007494,70,1984,1984,0,0,-9,562331.0,129.0,7293.0,161880.0,73912.0,28721.0,0.0121068
2541,1984,1984,5,3,16,1,1,1,1,1,220,1984,1984,1,2,-9,20212036.0,571.0,19000.0,216305.0,55026.0,9121.0,0.0185533,230,1984,1984,0,0,-9,4534126.0,342.0,13379.0,112954.0,38328.0,14205.0,0.0113511
2642,1984,1984,5,3,17,67,67,1,1,1,770,1984,1984,1,1,-9,1956889.0,479.0,500.0,29107.0,93499.0,16637.0,0.009681,750,1984,1984,0,0,-9,6907034.0,1120.0,10348.0,276998.0,734872.0,89909.0,0.0544874
2728,1984,1984,5,3,7,12,12,1,1,2,365,1984,1984,1,2,-9,264000000.0,3900.0,154000.0,2013912.0,274874.0,109611.0,0.1698022,740,1984,1984,0,0,-9,12774892.0,241.0,105586.0,494694.0,120083.0,68505.0,0.0511058
2728,1984,1984,5,3,7,12,12,1,1,3,365,1984,1984,1,2,-9,264000000.0,3900.0,154000.0,2013912.0,274874.0,109611.0,0.1698022,740,1984,1984,0,0,-9,12774892.0,241.0,105586.0,494694.0,120083.0,68505.0,0.0511058
3027,1984,1984,5,3,17,193,193,1,1,1,775,1984,1984,1,2,-9,245000.0,181.0,0.0,8477.0,37614.0,5538.0,0.0034392,800,1984,1984,0,0,-9,1750223.0,235.0,381.0,31103.0,50637.0,6824.0,0.0051534
3031,1984,1984,5,3,17,61,61,1,1,1,560,1984,1984,1,2,-9,2634556.0,97.0,7827.0,167466.0,32254.0,9159.0,0.0080303,571,1984,1984,0,0,-9,22000.0,3.0,0.0,776.0,1048.0,0.0,7.08e-05
3034,1984,1984,5,3,16,1,1,1,1,0,630,1984,1984,1,2,-9,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,230,1984,1984,0,0,-9,4534126.0,342.0,13379.0,112954.0,38328.0,14205.0,0.0113511
3035,1984,1984,5,3,16,1,1,1,1,0,630,1984,1984,1,2,-9,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,750,1984,1984,0,0,-9,6907034.0,1120.0,10348.0,276998.0,734872.0,89909.0,0.0544874
3036,1984,1984,5,3,16,1,1,1,1,0,645,1984,1984,1,2,-9,13831087.0,788.0,0.0,22849.0,15077.0,10667.0,0.0100267,385,1984,1984,0,0,-9,1977082.0,39.0,920.0,33157.0,4140.0,788.0,0.0016159
3038,1984,1984,5,3,16,1,1,1,1,0,645,1984,1984,1,2,-9,13831087.0,788.0,0.0,22849.0,15077.0,10667.0,0.0100267,31,1984,1984,0,0,-9,8600.0,0.0,0.0,8535.0,227.0,150.0,0.0001619
3040,1984,1984,5,3,16,7,7,1,1,0,630,1984,1984,1,2,-9,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,260,1984,1984,0,0,-9,20125634.0,487.0,39787.0,354088.0,61126.0,19832.0,0.0268665
3041,1984,1984,5,3,15,1,1,1,1,0,220,1984,1984,1,2,-9,20212036.0,571.0,19000.0,216305.0,55026.0,9121.0,0.0185533,620,1984,1984,0,0,-9,5225000.0,90.0,0.0,16225.0,3237.0,2459.0,0.0023347
3042,1984,1984,5,3,16,107,107,1,1,0,630,1984,1984,1,2,-9,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,200,1984,1984,0,0,-9,23294855.0,336.0,15121.0,284477.0,56506.0,36007.0,0.0221453
3045,1984,1984,5,3,16,1,1,1,1,1,645,1984,1984,1,2,-9,13831087.0,788.0,0.0,22849.0,15077.0,10667.0,0.0100267,640,1984,1984,0,0,-9,2190865.0,815.0,4113.0,52742.0,49070.0,12637.0,0.0107474
3046,1984,1985,5,3,16,418,418,1,2,0,645,1984,1985,1,2,-9,13350543.5,788.0,0.0,24046.500000000007,15331.0,10931.0,0.010026449999999998,200,1984,1984,0,0,-9,23294855.0,336.0,15121.0,284477.0,56506.0,36007.0,0.0221453
3048,1984,1984,5,3,16,71,71,1,1,4,630,1984,1984,1,2,-9,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,670,1984,1984,0,0,-9,22674354.0,80.0,842.0,109470.0,11987.0,3839.0,0.0079308
3049,1984,1984,5,3,16,132,132,1,1,0,645,1984,1984,1,2,-9,13831087.0,788.0,0.0,22849.0,15077.0,10667.0,0.0100267,95,1984,1984,0,0,-9,88009.0,11.0,0.0,3150.0,2122.0,624.0,0.0003026
3050,1984,1984,6,1,16,228,228,1,1,1,850,1984,1984,1,2,-9,2419876.0,281.0,1000.0,100929.0,161580.0,23456.0,0.01325,910,1984,1984,0,0,-9,33000.0,3.0,0.0,1936.0,3261.0,142.0,0.0001904
3051,1984,1984,3,3,16,24,24,1,3,1,620,1984,1984,1,3,-9,5225000.0,90.0,0.0,16225.0,3237.0,2459.0,0.0023347,651,1984,1984,0,0,-9,3786908.0,466.0,1153.0,37570.0,45229.0,12758.0,0.0079549
3051,1984,1984,3,3,16,24,24,1,3,1,620,1984,1984,1,3,-9,5225000.0,90.0,0.0,16225.0,3237.0,2459.0,0.0023347,625,1984,1984,0,0,-9,212334.0,65.0,0.0,11448.0,21432.0,2664.0,0.0017705
3051,1984,1984,3,3,16,24,24,1,3,0,620,1984,1984,1,3,-9,5225000.0,90.0,0.0,16225.0,3237.0,2459.0,0.0023347,2,1984,1984,0,0,-9,237052000.0,2222.0,83940.0,2467563.0,236348.0,59259.0,0.135594
3052,1984,1984,5,3,16,1,1,1,1,0,645,1984,1984,1,2,-9,13831087.0,788.0,0.0,22849.0,15077.0,10667.0,0.0100267,200,1984,1984,0,0,-9,23294855.0,336.0,15121.0,284477.0,56506.0,36007.0,0.0221453
3053,1984,1984,5,3,16,1,1,1,1,0,645,1984,1984,1,2,-9,13831087.0,788.0,0.0,22849.0,15077.0,10667.0,0.0100267,750,1984,1984,0,0,-9,6907034.0,1120.0,10348.0,276998.0,734872.0,89909.0,0.0544874
3617,1984,1984,5,3,16,76,76,1,6,3,630,1984,1984,1,2,-9,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,690,1984,1984,0,0,-9,1638765.0,15.0,0.0,46949.0,1637.0,269.0,0.0012284
3617,1984,1984,5,3,16,76,76,1,6,4,630,1984,1984,1,2,-9,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,696,1984,1984,0,0,-9,2343436.0,44.0,0.0,25876.0,1455.0,1143.0,0.0013557
3617,1984,1984,5,3,16,76,76,1,6,4,630,1984,1984,1,2,-9,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,692,1984,1984,0,0,-9,319082.0,3.0,0.0,20119.0,407.0,114.0,0.000418
3617,1984,1984,5,3,16,76,76,1,6,4,630,1984,1984,1,2,-9,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,694,1984,1984,0,0,-9,165940.0,6.0,475.0,8280.0,330.0,204.0,0.0003488
3617,1984,1984,5,3,16,76,76,1,6,4,630,1984,1984,1,2,-9,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,670,1984,1984,0,0,-9,22674354.0,80.0,842.0,109470.0,11987.0,3839.0,0.0079308
3617,1984,1984,5,3,16,76,76,1,6,4,630,1984,1984,1,2,-9,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,698,1984,1984,0,0,-9,2131009.0,25.0,0.0,5688.0,1361.0,0.0,0.0007134
2177,1984,1985,5,3,1,148,148,1,1,2,640,1984,1985,1,1,-9,1919932.5000000005,814.49999999999989,4424.9999999999982,55056.0,49688.000000000007,14569.499999999996,0.011055899999999994,350,1984,1985,1,1,-9,2226298.9999999995,198.99999999999997,878.49999999999989,36679.000000000015,9914.9999999999982,2085.0000000000005,0.0030586500000000017
2177,1984,1985,5,3,1,148,148,1,1,1,640,1984,1985,1,1,-9,1919932.5000000005,814.49999999999989,4424.9999999999982,55056.0,49688.000000000007,14569.499999999996,0.011055899999999994,350,1984,1985,1,1,-9,2226298.9999999995,198.99999999999997,878.49999999999989,36679.000000000015,9914.9999999999982,2085.0000000000005,0.0030586500000000017
2196,1984,1985,5,3,17,342,342,1,2,1,731,1984,1985,1,3,-9,4698000.0000000019,784.0,6500.0,60026.500000000007,18811.5,3742.5000000000005,0.0092679,732,1984,1985,1,3,-9,4522250.0000000009,600.99999999999989,18241.499999999996,87380.500000000029,40605.999999999985,25344.5,0.015370850000000004
2196,1984,1985,5,3,17,342,342,1,2,0,731,1984,1985,1,3,-9,4697999.9999999981,784.0,6500.0,60026.500000000007,18811.500000000007,3742.5,0.0092678999999999991,2,1985,1985,0,0,-9,245154000.0,2244.0,80067.0,2466405.0,238466.0,60260.0,0.1373146
3037,1984,1985,7,1,16,40,40,1,1,2,750,1984,1985,1,2,-9,6618517.0000000009,1189.9999999999995,10767.500000000005,289487.50000000012,742891.50000000035,91946.5,0.055251900000000007,780,1984,1985,0,0,-9,165053.5,19.5,0.0,6698.0000000000009,15722.500000000004,1446.5,0.0010196499999999998
3043,1984,1985,5,3,16,288,288,1,1,0,645,1984,1985,1,2,-9,13350543.500000002,788.0,0.0,24046.500000000015,15330.999999999998,10931.000000000002,0.010026450000000001,352,1984,1985,0,0,-9,59708.499999999993,11.5,0.0,946.49999999999989,643.49999999999977,306.5,0.00016424999999999995
3046,1984,1985,5,3,16,418,418,1,2,0,645,1984,1985,1,2,-9,13350543.500000004,788.0,0.0,24046.5,15331.000000000002,10931.000000000002,0.010026449999999996,450,1984,1985,0,0,-9,26000.0,6.0,0.0,732.00000000000011,2135.0000000000009,422.99999999999989,0.0001914
2540,1985,1985,5,3,8,3,3,1,1,1,620,1985,1985,1,1,-9,-9.0,91.0,0.0,18822.0,3374.0,2598.0,0.0015919,616,1985,1985,0,0,-9,416537.0,38.0,160.0,4949.0,7261.0,857.0,0.0008043
2543,1985,1985,5,3,16,128,128,1,1,0,205,1985,1985,1,2,-9,295170.0,14.0,203.0,7805.0,3540.0,639.0,0.000526,230,1985,1985,0,0,-9,3640000.0,314.0,14679.0,117805.0,38474.0,13652.0,0.0111567
2544,1985,1985,5,3,16,1,1,1,1,0,630,1985,1985,1,2,-9,14091000.0,345.0,764.0,78753.0,47820.0,17788.0,0.0107252,211,1985,1985,0,0,-9,1796000.0,107.0,10781.0,57720.0,9858.0,1491.0,0.0049202
2545,1985,1985,5,3,16,4,4,1,1,1,645,1985,1985,1,2,-9,12870000.0,788.0,0.0,25244.0,15585.0,11195.0,0.0100262,640,1985,1985,0,0,-9,1649000.0,814.0,4737.0,57370.0,50306.0,16502.0,0.0113644
2546,1985,1985,5,3,17,6,6,1,1,1,93,1985,1985,1,2,-9,702000.0,74.0,0.0,2205.0,3272.0,747.0,0.0008475,94,1985,1985,0,0,-9,29300.0,8.0,0.0,1921.0,2642.0,348.0,0.0002258
2547,1985,1985,5,3,16,1,1,1,1,0,630,1985,1985,1,2,-9,14091000.0,345.0,764.0,78753.0,47820.0,17788.0,0.0107252,260,1985,1985,0,0,-9,16649000.0,495.0,40497.0,350435.0,60975.0,19852.0,0.0260814
2548,1985,1985,5,3,16,1,1,1,1,0,645,1985,1985,1,2,-9,12870000.0,788.0,0.0,25244.0,15585.0,11195.0,0.0100262,338,1985,1985,0,0,-9,13045.0,1.0,0.0,308.0,340.0,0.0,2.49e-05
2549,1985,1985,5,3,16,1,1,1,1,0,645,1985,1985,1,2,-9,12870000.0,788.0,0.0,25244.0,15585.0,11195.0,0.0100262,325,1985,1985,0,0,-9,8579000.0,504.0,23898.0,187901.0,57141.0,15494.0,0.0174143
2551,1985,1985,5,3,16,1,1,1,1,0,630,1985,1985,1,2,-9,14091000.0,345.0,764.0,78753.0,47820.0,17788.0,0.0107252,200,1985,1985,0,0,-9,24200000.0,334.0,15722.0,318498.0,56685.0,36260.0,0.0228801
2552,1985,1985,5,3,16,1,1,1,1,0,645,1985,1985,1,2,-9,12870000.0,788.0,0.0,25244.0,15585.0,11195.0,0.0100262,95,1985,1985,0,0,-9,96469.0,12.0,0.0,2549.0,2167.0,643.0,0.0003015
2553,1985,1985,5,3,16,1,1,1,1,4,630,1985,1985,1,2,-9,14091000.0,345.0,764.0,78753.0,47820.0,17788.0,0.0107252,670,1985,1985,0,0,-9,17693000.0,80.0,1106.0,126684.0,12649.0,4054.0,0.0073919
2554,1985,1985,5,3,16,1,1,1,1,3,630,1985,1985,1,2,-9,14091000.0,345.0,764.0,78753.0,47820.0,17788.0,0.0107252,690,1985,1985,0,0,-9,1827000.0,16.0,0.0,54254.0,1720.0,272.0,0.0013749
2555,1985,1985,5,3,16,1,1,1,1,0,630,1985,1985,1,2,-9,14091000.0,345.0,764.0,78753.0,47820.0,17788.0,0.0107252,732,1985,1985,0,0,-9,4550000.0,600.0,18650.0,89900.0,40806.0,25291.0,0.0154125
2560,1985,1985,5,3,7,1,1,1,1,0,630,1985,1985,1,2,-9,14091000.0,345.0,764.0,78753.0,47820.0,17788.0,0.0107252,220,1985,1985,1,2,-9,16716000.0,563.0,19008.0,217039.0,55284.0,9239.0,0.0177723
2563,1985,1985,5,3,16,1,1,1,1,0,666,1985,1985,1,2,-9,4225000.0,195.0,100.0,14767.0,4233.0,1955.0,0.0027385,616,1985,1985,0,0,-9,416537.0,38.0,160.0,4949.0,7261.0,857.0,0.0008043
2643,1985,1985,5,3,17,264,264,1,1,1,770,1985,1985,1,1,-9,2067000.0,483.0,720.0,31389.0,96472.0,17317.0,0.0098947,750,1985,1985,0,0,-9,6330000.0,1260.0,11187.0,301977.0,750911.0,93984.0,0.0560164
3029,1985,1985,5,3,16,1,1,1,1,1,645,1985,1985,1,2,-9,12870000.0,788.0,0.0,25244.0,15585.0,11195.0,0.0100262,690,1985,1985,0,0,-9,1827000.0,16.0,0.0,54254.0,1720.0,272.0,0.0013749
3030,1985,1985,5,3,16,1,1,1,1,1,560,1985,1985,1,2,-9,2147000.0,95.0,8582.0,171876.0,33043.0,9296.0,0.0080655,571,1985,1985,0,0,-9,20290.0,3.0,0.0,833.0,1088.0,0.0,7.18e-05
3033,1985,1985,5,3,16,1,1,1,1,0,645,1985,1985,1,2,-9,12870000.0,788.0,0.0,25244.0,15585.0,11195.0,0.0100262,732,1985,1985,0,0,-9,4550000.0,600.0,18650.0,89900.0,40806.0,25291.0,0.0154125
3620,1985,1985,5,3,8,97,97,1,2,0,620,1985,1985,1,1,-9,-9.0,91.0,0.0,18822.0,3374.0,2598.0,0.0015919,2,1985,1985,0,0,-9,245154000.0,2244.0,80067.0,2466405.0,238466.0,60260.0,0.1373146
3620,1985,1985,5,3,8,97,97,1,2,1,620,1985,1985,1,1,-9,-9.0,91.0,0.0,18822.0,3374.0,2598.0,0.0015919,651,1985,1985,0,0,-9,4143000.0,466.0,954.0,40456.0,46473.0,12863.0,0.0080194
2557,1985,1986,5,3,16,103,103,1,1,0,630,1985,1986,1,2,-9,9995500.0000000019,345.0,752.49999999999989,73526.500000000044,48632.500000000007,17883.499999999996,0.0096916000000000051,390,1985,1986,0,0,-9,1373499.9999999998,28.500000000000007,579.99999999999977,26722.0,5117.5,1129.4999999999995,0.0013125499999999996
2583,1985,1986,6,1,17,37,37,1,1,1,432,1985,1986,1,1,-9,32536.999999999989,8.0,0.0,1454.5000000000002,7885.9999999999991,597.49999999999989,0.00043405,439,1985,1986,1,1,-9,37650.000000000007,9.0,0.0,2335.4999999999995,7991.5000000000009,690.5,0.0004711500000000001
2584,1985,1986,5,3,16,81,81,1,1,0,645,1985,1986,1,2,-9,12224500.000000004,794.0,0.0,24944.499999999993,15847.500000000005,11459.000000000007,0.0098073000000000049,352,1985,1986,0,0,-9,72385.0,13.0,0.0,965.00000000000011,648.49999999999977,293.49999999999989,0.00017124999999999993
2585,1985,1986,5,3,16,62,62,1,1,0,630,1985,1986,1,2,-9,9995500.0000000019,345.0,752.50000000000011,73526.5,48632.500000000015,17883.500000000004,0.0096916000000000033,210,1985,1986,0,0,-9,4824999.9999999981,104.5,5400.0000000000018,134137.00000000003,14523.999999999996,3718.4999999999995,0.00584275
3443,1985,1986,5,3,16,421,421,1,1,1,652,1985,1986,1,2,-9,3581499.9999999995,400.99999999999989,0.0,17503.500000000011,10439.5,3571.5000000000009,0.0042418000000000013,666,1985,1986,0,0,-9,4892499.9999999991,187.49999999999997,105.00000000000003,14802.500000000004,4266.0000000000018,1959.9999999999995,0.00277965
3622,1985,1986,5,3,17,394,394,1,1,1,710,1985,1986,1,2,-9,6089999.9999999991,4065.0,49494.999999999978,1123678.0,1078473.9999999995,159633.00000000006,0.11374479999999995,816,1985,1986,0,0,-9,1952999.9999999995,1143.5,63.000000000000007,13646.5,60490.5,7710.0000000000036,0.010570550000000005
3625,1985,1986,3,3,8,121,121,1,4,4,630,1985,1986,1,2,-9,9995499.9999999963,345.0,752.5,73526.499999999942,48632.499999999978,17883.499999999996,0.0096916000000000033,670,1985,1986,0,0,-9,17496500.000000011,80.0,1103.0000000000002,141216.5,12998.0,4166.9999999999982,0.0074154000000000017
3625,1985,1986,3,3,8,121,121,1,4,0,630,1985,1986,1,2,-9,9995500.0000000056,345.0,752.49999999999955,73526.500000000029,48632.499999999993,17883.500000000011,0.0096916000000000016,2,1985,1986,0,0,-9,255317000.00000003,2256.5000000000005,77049.499999999985,2467517.0000000005,239558.50000000006,60760.499999999993,0.13630094999999998
3625,1985,1986,3,3,8,121,121,1,4,3,630,1985,1986,1,2,-9,9995500.0000000056,345.0,752.50000000000023,73526.500000000029,48632.500000000022,17883.500000000007,0.0096915999999999981,690,1985,1986,0,0,-9,1608499.9999999988,16.999999999999996,0.0,57459.499999999978,1761.0,273.49999999999989,0.0013615
3625,1985,1986,3,3,8,121,121,1,4,0,630,1985,1986,1,2,-9,9995499.9999999981,345.0,752.49999999999989,73526.5,48632.499999999993,17883.500000000004,0.0096916000000000033,200,1985,1986,0,0,-9,25771999.999999996,332.5,15223.499999999996,322206.99999999988,56768.500000000007,38524.0,0.0231194
2102,1985,1987,5,3,17,551,521,1,1,1,750,1985,1987,1,1,-9,7983333.3333333293,1260.0,11502.333333333336,324411.33333333314,767280.00000000023,98598.999999999956,0.056784799999999996,710,1985,1987,1,1,-9,5940000.0000000019,3886.6666666666679,51756.666666666679,1157270.6666666665,1087046.9999999998,160831.66666666674,0.11302416666666672
